uid.x,namedLocation,domainID,siteID,plotID,nrcsDescriptionID.x,collectDate.x,horizonID,horizonName,analysisStartDate,biogeoIDnrcs.x,biogeoSampleType.x,biogeoTopDepth.x,biogeoBottomDepth.x,biogeoCenterDepth.x,airDryOvenDryRatio,gypsumConc,caco3Conc,caNh4d,kNh4d,mgNh4d,naNh4d,cecdNh4,alSatCecd33,baseSumCecd10,bsesatCecd10,ececCecd33,alKcl,feKcl,mnKcl,phCacl2,phH2o,ec12pre,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,resist,so4Satx,carbonTot,nitrogenTot,ctonRatio,estimatedOC,sulfurTot,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,optDensityOxalate,alCitDithionate,feCitDithionate,mnCitDithionate,siliconCitrateDithionate,acidity,waterRetention15Bar,MehlichIIITotP,Bray1PExtractable,OlsenPExtractable,processingRemarks,laboratoryName.x,dataQF.x,uid.y,nrcsDescriptionID.y,collectDate.y,bulkDensProcessedDate,bulkDensMethodPub,bulkDensMethod,bulkDensIDnrcs,bulkDensSampleType,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensThirdBar,bulkDensOvenDry,bulkDensFieldMoist,waterRetentionThirdBar,fieldWaterContent,laboratoryName.y,remarks,dataQF.y,uid,nrcsDescriptionID,collectDate,biogeoIDnrcs.y,biogeoSampleType.y,biogeoTopDepth.y,biogeoBottomDepth.y,biogeoCenterDepth.y,particleSizeDistProcessedDate,particleSizeDistMethodPub,particleSizeDistMethod,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,laboratoryName,dataQF
f3d22d39-e893-46af-8098-2f4d9e9d3ef3,SRER_016.basePlot.all,D14,SRER,SRER_016,S2018AZ019016,2018-02-01,,A,2018-07-03,S2018AZ019016-1,bulk,0,8,4,1.009,NA,0,7.5,0.3,0.7,0,5.6,NA,8.5,100,NA,NA,NA,NA,7.2,7.6,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0.6,9,5,0.1,0.04,0.09,166,35,0.01,0.02,0,0.6,0,0,1.1,NA,2.1,NA,9.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f79a049d-6c05-43ae-9478-79d55fefa8c3,S2018AZ019016,2018-02-01,S2018AZ019016-1,bulk,0,8,4,2018-09-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),7.5,0.9,76.6,16.7,6.7,NA,NA,6.5,10.2,16,17.1,16.7,13.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
d0d3e678-904c-4619-b5eb-ce5dc72744ac,ONAQ_011.basePlot.all,D15,ONAQ,ONAQ_011,S2016UT045011,2016-11-07,17N02729,Ck,2017-09-11,S2016UT045011-4,bulk,46,87,66.5,1.016,0,250,39.3,4.9,2.4,16.2,12.1,NA,62.8,100,NA,NA,NA,NA,9.7,10.2,3.39,NA,0,0,84.4,24,14.31,0,37,32.7,4.6,0,150.9,0,0,0,9.9,NA,21.5,30.1,0,NA,0,0.1,0.07,0.02,164.8,466.8,0.04,0.02,0,0.2,0,0.1,NA,NA,NA,NA,18.7,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,621ed2a5-a86d-4851-9e45-6257df63d1fb,S2016UT045011,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045011-4,clod,66.5,46,87,1.28,1.31,NA,20.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,27333414-0325-4f45-99c8-52433709643e,S2016UT045011,2016-11-07,S2016UT045011-4,bulk,46,87,66.5,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),7.9,15,40.4,42.1,17.5,6.8,NA,20.1,22,30.3,8.1,1.4,0.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
a9931667-8834-4a01-a400-b1331399073f,ONAQ_015.basePlot.all,D15,ONAQ,ONAQ_015,S2016UT045015,2016-11-07,17N02734,Ck1,2017-09-11,S2016UT045015-4,bulk,68,89,78.5,1.018,0,200,42.4,0.5,6.4,12.5,11.7,NA,61.8,100,NA,NA,NA,NA,8.6,8.8,3.58,NA,0,5.1,124.7,0,14.91,0,41.3,3.1,0,8.6,147.8,0,3.7,0,8.3,NA,24.8,24.8,0,NA,0,0.1,0.05,0.03,181,270.9,0.03,0.01,0,0.4,0,0.1,NA,NA,NA,NA,2.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,285516e3-c633-476c-860a-0027fa0ebf69,S2016UT045015,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045015-4,clod,78.5,68,89,1.31,1.37,NA,17.9,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,05d8c532-9d42-42a3-8bd5-e25c3984d2d0,S2016UT045015,2016-11-07,S2016UT045015-4,bulk,68,89,78.5,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),13.7,24.5,44.4,38.4,17.2,5.2,NA,16.9,21.5,27.9,12.6,2.4,1,USDA NRCS Kellogg Soil Survey Laboratory,NA
d0126c5b-2e3e-4796-93c9-97237bf320b2,ONAQ_011.basePlot.all,D15,ONAQ,ONAQ_011,S2016UT045011,2016-11-07,17N02730,C,2017-09-11,S2016UT045011-5,bulk,87,100,93.5,1.015,0,260,37.9,4,2.3,15.6,10.7,NA,59.8,100,NA,NA,NA,NA,9.6,10.1,3.22,NA,0,0,83.4,12.1,12.87,0,38.9,22.4,3.2,0,135.9,0,1.3,0,9.7,NA,21.7,30.5,0,NA,0,0.1,0.06,0.02,148,380.5,0.04,0.01,0,0.2,0,0.1,NA,NA,NA,NA,17.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,576e7c48-4dce-4796-a2f5-bc694d5bc4d9,S2016UT045011,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045011-5,clod,93.5,87,100,1.26,1.3,NA,15.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,cbba71c4-665a-4b54-9ad9-5fdf0e6c72e5,S2016UT045011,2016-11-07,S2016UT045011-5,bulk,87,100,93.5,2018-01-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),14.9,31.5,43.8,39.4,16.8,5.7,NA,18.2,21.2,31,9.5,1.9,0.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
1dbc6d43-7b09-456f-85e5-715e6898fb01,ONAQ_015.basePlot.all,D15,ONAQ,ONAQ_015,S2016UT045015,2016-11-07,17N02733,Bk2,2017-09-11,S2016UT045015-3,bulk,41,68,54.5,1.016,0,200,42.9,1.3,6,6.3,11,NA,56.5,100,NA,NA,NA,NA,8.2,8.6,1.83,NA,0,5,64,0,7.58,0,41.3,2.9,0.8,4.5,64.7,0.2,1.4,0,8.1,NA,3.7,24.9,0,NA,1,0,0.04,0.02,169.9,255.9,0.02,0.02,0,0.3,0,0.1,NA,NA,NA,NA,0.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,8e57b8bb-ac46-4e77-b4d7-2e32a556f6a7,S2016UT045015,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045015-3,clod,54.5,41,68,1.34,1.4,NA,17.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,b63bb787-cbaa-4a9c-b209-066bf4b1688f,S2016UT045015,2016-11-07,S2016UT045015-3,bulk,41,68,54.5,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),16,13.3,50.1,33.4,16.5,5.2,NA,16.4,17,34.1,12.5,2,1,USDA NRCS Kellogg Soil Survey Laboratory,NA
b3068d31-b658-4214-bdfc-0b4c08a09d00,ONAQ_015.basePlot.all,D15,ONAQ,ONAQ_015,S2016UT045015,2016-11-07,17N02731,A,2017-09-11,S2016UT045015-1,bulk,0,9,4.5,1.018,NA,150,47.9,2.4,3.5,0.2,13.4,NA,54,100,NA,NA,NA,NA,7.9,8.5,0.32,NA,0,6.6,0.8,0,0.91,0,34.5,7.9,1.1,1.5,1.5,0.1,0.1,0.1,8,NA,0.4,26.1,0.7,11,8,0,0.09,0.05,378.1,709.9,0.05,0.03,0.1,0.4,0.1,0.1,NA,NA,NA,NA,19.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,554dd1b6-8c4a-49e6-8b3e-231466ab58fc,S2016UT045015,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045015-1,clod,4.5,0,9,1.27,1.32,NA,18.2,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,fa0eb0de-57b4-4804-afd6-914a4c8418f5,S2016UT045015,2016-11-07,S2016UT045015-1,bulk,0,9,4.5,2018-01-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),4.8,20.8,35.3,50,14.7,3.2,NA,24.7,25.3,24.7,8.3,1.4,0.5,USDA NRCS Kellogg Soil Survey Laboratory,NA
b38efa39-5644-4210-abce-bbcbafca6ee4,ONAQ_015.basePlot.all,D15,ONAQ,ONAQ_015,S2016UT045015,2016-11-07,17N02735,Ck2,2017-11-09,S2016UT045015-5,bulk,89,100,94.5,1.017,0,250,44.1,0.5,6.8,14.9,11.1,NA,66.3,100,NA,NA,NA,NA,8.6,8.8,4.8,NA,0,7.7,176.3,0,20.91,0,38.3,2.2,0.5,15.6,204.5,0,3.9,0,8.3,NA,37.4,29.7,0,NA,0,0.4,0.04,0.03,175.9,256.7,0.03,0.01,0,0.4,0,0.1,NA,NA,NA,NA,3.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,af9bd943-3f7d-4f35-a9bd-8f711e1471ec,S2016UT045015,2016-11-07,S2016UT045015-5,bulk,89,100,94.5,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),28.2,337.6,45.2,35.8,19,6.3,NA,16.6,19.2,21.6,10.2,6.7,4.6,USDA NRCS Kellogg Soil Survey Laboratory,NA
001a67e4-33b2-4fdb-93a9-aa178cfd6139,ONAQ_011.basePlot.all,D15,ONAQ,ONAQ_011,S2016UT045011,2016-11-07,17N02728,Bk,2017-11-09,S2016UT045011-3,bulk,24,46,35,1.017,0,280,38.3,6.7,4.3,13.6,13,NA,62.9,100,NA,NA,NA,NA,9.5,10,2.94,NA,0,0.2,64.6,7.4,10.4,0,43.8,20.9,7.1,0,106.2,0.5,0,0,9.6,NA,16.7,35.7,0,NA,2,0.1,0.06,0.02,114.5,443.9,0.04,0.01,0,0.2,0,0.1,NA,NA,NA,NA,10.4,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,ca5a0595-48f1-4fa5-8316-e9ddac39a4dd,S2016UT045011,2016-11-07,2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045011-3,clod,35,24,46,NA,NA,NA,NA,NA,USDA NRCS Kellogg Soil Survey Laboratory,Sample could not be analyzed.,NA,9bdef2e2-fee3-4eec-be8f-7df18ddff066,S2016UT045011,2016-11-07,S2016UT045011-3,bulk,24,46,35,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),6.7,3.9,34,48.9,17.1,7.8,NA,26,22.9,27,4.2,1.8,0.6,USDA NRCS Kellogg Soil Survey Laboratory,NA
5903e670-72d5-43bd-aaad-b015241dde67,ONAQ_015.basePlot.all,D15,ONAQ,ONAQ_015,S2016UT045015,2016-11-07,17N02732,Bk1,2017-09-11,S2016UT045015-2,bulk,9,41,25,1.018,NA,180,46.3,4.1,4.8,0.7,13.3,NA,55.9,100,NA,NA,NA,NA,7.9,8.7,0.3,NA,0,1.5,2.1,0,0.74,0,38.2,4.5,1.7,0.7,3.5,0,0,0,8.2,NA,0.3,23.5,0,NA,1,0,0.06,0.03,235.8,348.6,0.03,0.01,0,0.4,0,0.1,NA,NA,NA,NA,0.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,a6668640-5a14-4f7d-9521-a1a78f7272e6,S2016UT045015,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045015-2,clod,25,9,41,1.23,1.27,NA,18.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,00dfde00-1610-4855-be9f-30f5571ba081,S2016UT045015,2016-11-07,S2016UT045015-2,bulk,9,41,25,2018-01-18,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),4.1,9.2,34.2,49.6,16.2,3.7,NA,23.1,26.5,26,7,0.7,0.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
68de5144-6eff-4331-93b5-5e9948539447,ONAQ_011.basePlot.all,D15,ONAQ,ONAQ_011,S2016UT045011,2016-11-07,17N02727,A2,2017-09-11,S2016UT045011-2,bulk,8,24,16,1.017,0,160,42,4.7,4.4,2.4,12.5,NA,53.5,100,NA,NA,NA,NA,8.1,8.6,0.81,NA,0,3.7,21.4,0,3.12,0,40.6,5.5,4.3,1.9,20.4,0,0,0,8.1,NA,1.4,33,0.2,71,14,0,0.07,0.03,198.7,740,0.04,0.01,0,0.2,0,0.1,NA,NA,NA,NA,14.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,a3c7d791-b9bb-4980-9453-9b90eedf5e35,S2016UT045011,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045011-2,clod,16,8,24,1.23,1.27,NA,18.3,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,b32016e9-e0fc-4142-9b95-752e941cffc5,S2016UT045011,2016-11-07,S2016UT045011-2,bulk,8,24,16,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),25.5,29.3,33.6,48.8,17.6,6.3,NA,23.9,24.9,23.1,6.7,1.8,1.1,USDA NRCS Kellogg Soil Survey Laboratory,NA
d63f4351-517c-47c9-ab5a-a563881930e3,ONAQ_011.basePlot.all,D15,ONAQ,ONAQ_011,S2016UT045011,2016-11-07,17N02726,A1,2017-09-11,S2016UT045011-1,bulk,0,8,4,1.015,0,240,45.7,4.1,4.5,1.7,12.3,NA,56,100,NA,NA,NA,NA,8,8.6,0.62,NA,0,3.3,5.3,0,1.8,0.1,51.9,11.2,3.3,1.2,12.5,0.1,0,0.3,8.3,NA,1.1,45.1,1.4,12,17,0.1,0.07,0.04,240.1,562.6,0.04,0.03,0,0.3,0,0.1,NA,NA,NA,NA,32.7,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,4557fa50-ff19-4235-b541-31b0a00eb75f,S2016UT045011,2016-11-07,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045011-1,clod,4,0,8,1.35,1.4,NA,20.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,ba2d8676-e615-4208-ae03-cef341e6ee33,S2016UT045011,2016-11-07,S2016UT045011-1,bulk,0,8,4,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),26,44.3,37.7,49.5,12.8,5,NA,20.7,28.8,24.9,8.2,2.1,1.2,USDA NRCS Kellogg Soil Survey Laboratory,NA
62115e57-9d6e-4cfe-9da2-a23364a3d668,ONAQ_008.basePlot.all,D15,ONAQ,ONAQ_008,S2016UT045008,2016-11-08,17N02744,Ck,2017-10-23,S2016UT045008-4,bulk,70,100,85,1.018,NA,340,43.6,1.1,5.2,0.1,11.4,NA,50,100,NA,NA,NA,NA,7.8,8.4,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,0.1,9,1,0,0.05,0.02,108.7,348.7,0.03,0.02,0,0.3,0,0.1,NA,NA,NA,NA,0,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,a630d610-bc55-4922-a273-dcfb6e65cacb,S2016UT045008,2016-11-08,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045008-4,clod,85,70,100,1.31,1.38,NA,19.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,b65dd141-5125-4a48-a433-691ca68a3c4a,S2016UT045008,2016-11-08,S2016UT045008-4,bulk,70,100,85,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),94.2,385.4,35.4,43,21.6,7.4,NA,23.7,19.3,21.9,3.9,2.8,3.4,USDA NRCS Kellogg Soil Survey Laboratory,NA
b69823d9-aea2-489f-8774-27e6fdce7ac5,ONAQ_024.basePlot.all,D15,ONAQ,ONAQ_024,S2016UT045024,2016-11-08,17N02736,A,2017-09-11,S2016UT045024-1,bulk,0,8,4,1.016,0,110,43.9,1.3,2.2,0.1,12.6,NA,47.5,100,NA,NA,NA,NA,7.7,8.3,0.55,NA,0,6.7,0.4,0,0.76,0,47.1,6.9,0.6,0.9,0.7,0.1,0.1,0.1,8,NA,0.3,26.2,1.1,11,13,0,0.08,0.03,372,495.4,0.04,0.05,0,0.4,0,0.1,NA,NA,NA,NA,19.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,f522ab99-9c94-4a93-b186-3755ae294f8e,S2016UT045024,2016-11-08,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045024-1,clod,4,0,8,1.2,1.29,NA,14,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,1ef65d41-c2b7-4bf9-bf99-7f4626357fd7,S2016UT045024,2016-11-08,S2016UT045024-1,bulk,0,8,4,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),6.2,12.7,51.8,38.1,10.1,1.8,NA,15.1,23,38.1,11,1.6,0.7,USDA NRCS Kellogg Soil Survey Laboratory,NA
1562a6eb-f2a4-4528-a954-7ce95aa98a71,ONAQ_008.basePlot.all,D15,ONAQ,ONAQ_008,S2016UT045008,2016-11-08,17N02742,ABk,2017-09-11,S2016UT045008-2,bulk,18,41,29.5,1.019,NA,320,47.8,0.8,2.9,0.1,13,NA,51.6,100,NA,NA,NA,NA,7.6,8.3,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8,0.3,16,5,0,0.06,0.03,147.2,409.8,0.03,0.03,0,0.3,0,0.1,NA,NA,NA,NA,0,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,aaf1b3c3-4722-4b2f-9bb4-c7da7d6b5b35,S2016UT045008,2016-11-08,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045008-2,clod,29.5,18,41,1.19,1.26,NA,24.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,2741dd66-6b15-4ff5-a50a-fc4e14c29100,S2016UT045008,2016-11-08,S2016UT045008-2,bulk,18,41,29.5,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),107.8,281.4,34.3,42.4,23.3,7.8,NA,23.5,18.9,16.3,6.2,2.9,3.3,USDA NRCS Kellogg Soil Survey Laboratory,NA
972a23c9-bccf-4a19-a364-6bc7183415cf,ONAQ_008.basePlot.all,D15,ONAQ,ONAQ_008,S2016UT045008,2016-11-08,17N02741,A,2017-09-11,S2016UT045008-1,bulk,0,18,9,1.022,NA,280,53.1,0.8,2.6,0.1,16.1,NA,56.6,100,NA,NA,NA,NA,7.6,8.2,0.26,NA,0,4.5,0.3,0,0.49,0,62.7,4.4,0.2,0.6,0.5,0.1,0,0,7.8,NA,0.1,45.1,0.8,13,11,0,0.08,0.04,186.9,485.2,0.05,0.08,0,0.3,0,0.1,NA,NA,NA,NA,3,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,5db1d9a3-85bd-4708-b427-a1643fe7533a,S2016UT045008,2016-11-08,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045008-1,clod,9,0,18,1.09,1.15,NA,28.8,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,4b8d6be3-2209-4133-80cd-c8b3c73a3e8d,S2016UT045008,2016-11-08,S2016UT045008-1,bulk,0,18,9,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),102.6,300.5,34.2,41.4,24.4,6.5,NA,25.2,16.2,16.2,5.6,2.8,4,USDA NRCS Kellogg Soil Survey Laboratory,NA
d72f2628-ec48-4812-b86c-2dda563f100d,ONAQ_024.basePlot.all,D15,ONAQ,ONAQ_024,S2016UT045024,2016-11-08,17N02739,Ck1,2017-09-11,S2016UT045024-4,bulk,56,82,69,1.017,NA,220,42.3,0.8,5.5,2.7,12.8,NA,51.3,100,NA,NA,NA,NA,8.1,9.2,0.35,NA,0,0.6,0.3,0,0.67,0.1,47.3,6.4,0.1,0.2,7,0,0.1,0,8.7,NA,0.4,26.7,0,NA,1,0,0.04,0.02,179.3,311.4,0.03,0.01,0,0.4,0,0.1,NA,NA,NA,NA,0.1,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,7041f17a-421e-4435-a311-9de49041074c,S2016UT045024,2016-11-08,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045024-4,clod,69,56,82,1.31,1.35,NA,19.7,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,cf341718-dbba-405f-a684-7a359cfde5d3,S2016UT045024,2016-11-08,S2016UT045024-4,bulk,56,82,69,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),12.7,12.4,38.7,45,16.3,5.4,NA,19.3,25.7,27.7,8.2,1.1,0.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
3305dded-d14b-4f2b-afb9-e32daa2b8a4e,ONAQ_032.basePlot.all,D15,ONAQ,ONAQ_032,S2016UT045032,2016-11-08,17N02745,Ak,2017-10-23,S2016UT045032-1,bulk,0,28,14,1.028,0,290,54.5,2.3,4.7,0.7,24.6,NA,62.2,100,NA,NA,NA,NA,7.6,8,0.74,NA,0,15.4,5.2,0,2.16,0.1,60.5,10.4,1.7,3.5,5,4.6,0.1,0,7.6,NA,2,71.3,2.5,15,37,0.3,0.1,0.05,274.4,508.4,0.05,0.26,0.1,0.6,0,0.1,NA,NA,NA,NA,12.6,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,83a4e1ab-818e-422f-81e5-e67f7e5bb64e,S2016UT045032,2016-11-08,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045032-1,clod,14,0,28,1.04,1.14,NA,28,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,0c440434-6f74-4aeb-8a8b-4deb03d101fb,S2016UT045032,2016-11-08,S2016UT045032-1,bulk,0,28,14,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),72.9,201.5,24.8,48.6,26.6,4.4,NA,28.8,19.8,10.7,4.5,3.2,3.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
8cd1b674-518a-470c-b77a-bd2c680012d6,ONAQ_008.basePlot.all,D15,ONAQ,ONAQ_008,S2016UT045008,2016-11-08,17N02743,Bk,2017-10-23,S2016UT045008-3,bulk,41,70,55.5,1.018,NA,350,46.2,0.9,3.6,0.1,12.2,NA,50.8,100,NA,NA,NA,NA,7.7,8.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9,0.1,14,1,0,0.05,0.02,118.6,355.8,0.03,0.02,0,0.3,0,0.1,NA,NA,NA,NA,0,NA,USDA NRCS Kellogg Soil Survey Laboratory,NA,f7e7b872-6f70-4c8d-b2a8-3d0b915913c2,S2016UT045008,2016-11-08,2018-03-13,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016UT045008-3,clod,55.5,41,70,1.39,1.47,NA,23.5,NA,USDA NRCS Kellogg Soil Survey Laboratory,,NA,171206d6-d1be-4e85-ab2b-37af84857982,S2016UT045008,2016-11-08,S2016UT045008-3,bulk,41,70,55.5,2018-01-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),102.4,281.1,33.9,43.3,22.8,8.6,NA,22.8,20.5,17.6,5.4,2.5,3.8,USDA NRCS Kellogg Soil Survey Laboratory,NA
